year,county,yield
1954,WOODFORD,69.0
1954,CHAMPAIGN,62.0
1954,FORD,58.0
1954,IROQUOIS,59.0
1954,KANKAKEE,61.0
1954,LIVINGSTON,59.0
1954,PIATT,62.0
1954,VERMILION,61.0
1954,CLARK,34.0
1954,CLAY,15.0
1954,COLES,36.0
1954,CRAWFORD,20.0
1954,CUMBERLAND,31.0
1954,DOUGLAS,52.0
1954,EDGAR,54.0
1954,EFFINGHAM,19.0
1954,FAYETTE,18.0
1954,JASPER,19.0
1954,LAWRENCE,24.0
1954,MARION,12.0
1954,MOULTRIE,39.0
1954,RICHLAND,20.0
1954,SHELBY,16.0
1954,BOONE,75.0
1954,COOK,55.0
1954,DE KALB,75.0
1954,DU PAGE,61.0
1954,GRUNDY,63.0
1954,KANE,70.0
1954,KENDALL,65.0
1954,LA SALLE,67.0
1954,LAKE,54.0
1954,MCHENRY,68.0
1954,WILL,55.0
1954,BUREAU,67.0
1954,CARROLL,76.0
1954,HENRY,63.0
1954,JO DAVIESS,69.0
1954,LEE,72.0
1954,MERCER,66.0
1954,OGLE,74.0
1954,PUTNAM,66.0
1954,ROCK ISLAND,64.0
1954,STEPHENSON,79.0
1954,WHITESIDE,70.0
1954,WINNEBAGO,70.0
1954,EDWARDS,33.0
1954,FRANKLIN,21.0
1954,GALLATIN,42.0
1954,HAMILTON,20.0
1954,HARDIN,31.0
1954,JEFFERSON,21.0
1954,MASSAC,24.0
1954,POPE,25.0
1954,SALINE,39.0
1954,WABASH,36.0
1954,WAYNE,22.0
1954,WHITE,31.0
1954,ALEXANDER,34.0
1954,CLINTON,9.0
1954,JACKSON,29.0
1954,JOHNSON,25.0
1954,MONROE,11.0
1954,PERRY,18.0
1954,PULASKI,30.0
1954,RANDOLPH,16.0
1954,ST CLAIR,9.0
1954,UNION,34.0
1954,WASHINGTON,15.0
1954,WILLIAMSON,27.0
1954,ADAMS,46.0
1954,BROWN,45.0
1954,FULTON,60.0
1954,HANCOCK,55.0
1954,HENDERSON,64.0
1954,KNOX,63.0
1954,MCDONOUGH,65.0
1954,SCHUYLER,48.0
1954,WARREN,66.0
1954,BOND,10.0
1954,CALHOUN,23.0
1954,CASS,45.0
1954,CHRISTIAN,27.0
1954,GREENE,22.0
1954,JERSEY,14.0
1954,MACOUPIN,17.0
1954,MADISON,10.0
1954,MONTGOMERY,16.0
1954,MORGAN,31.0
1954,PIKE,37.0
1954,SANGAMON,35.0
1954,SCOTT,29.0
1953,DE WITT,60.0
1953,LOGAN,67.0
1953,MACON,64.0
1953,MARSHALL,57.0
1953,MASON,52.0
1953,MCLEAN,56.0
1953,MENARD,59.0
1953,PEORIA,55.0
1953,STARK,56.0
1953,TAZEWELL,58.0
1953,WOODFORD,60.0
1953,CHAMPAIGN,61.0
1953,FORD,51.0
1953,IROQUOIS,53.0
1953,KANKAKEE,53.0
1953,LIVINGSTON,56.0
1953,PIATT,69.0
1953,VERMILION,55.0
1953,CLARK,48.0
1953,CLAY,26.0
1953,COLES,58.0
1953,CRAWFORD,38.0
1953,CUMBERLAND,55.0
1953,DOUGLAS,64.0
1953,EDGAR,58.0
1953,EFFINGHAM,43.0
1953,FAYETTE,41.0
1953,JASPER,41.0
1953,LAWRENCE,37.0
1953,MARION,25.0
1953,MOULTRIE,61.0
1953,RICHLAND,32.0
1953,SHELBY,52.0
1953,BOONE,76.0
1953,COOK,49.0
1953,DE KALB,70.0
1953,DU PAGE,61.0
1953,GRUNDY,55.0
1953,KANE,71.0
1953,KENDALL,58.0
1953,LA SALLE,58.0
1953,LAKE,49.0
1953,MCHENRY,61.0
1953,WILL,51.0
1953,BUREAU,66.0
1953,CARROLL,70.0
1953,HENRY,61.0
1953,JO DAVIESS,63.0
1953,LEE,67.0
1953,MERCER,54.0
1953,OGLE,69.0
1953,PUTNAM,63.0
1953,ROCK ISLAND,60.0
1953,STEPHENSON,73.0
1953,WHITESIDE,61.0
1953,WINNEBAGO,67.0
1953,EDWARDS,27.0
1953,FRANKLIN,27.0
1953,GALLATIN,49.0
1953,HAMILTON,24.0
1953,HARDIN,34.0
1953,JEFFERSON,26.0
1953,MASSAC,32.0
1953,POPE,34.0
1953,SALINE,38.0
1953,WABASH,34.0
1953,WAYNE,21.0
1953,WHITE,30.0
1953,ALEXANDER,31.0
1953,CLINTON,28.0
1953,JACKSON,34.0
1953,JOHNSON,30.0
1953,MONROE,38.0
1953,PERRY,25.0
1953,PULASKI,29.0
1953,RANDOLPH,30.0
1953,ST CLAIR,37.0
1953,UNION,36.0
1953,WASHINGTON,23.0
1953,WILLIAMSON,29.0
1953,ADAMS,52.0
1953,BROWN,47.0
1953,FULTON,52.0
1953,HANCOCK,50.0
1953,HENDERSON,50.0
1953,KNOX,58.0
1953,MCDONOUGH,53.0
1953,SCHUYLER,54.0
1953,WARREN,53.0
1953,BOND,37.0
1953,CALHOUN,51.0
1953,CASS,49.0
1953,CHRISTIAN,64.0
1953,GREENE,53.0
1953,JERSEY,50.0
1953,MACOUPIN,54.0
1953,MADISON,41.0
1953,MONTGOMERY,55.0
1953,MORGAN,60.0
1953,PIKE,51.0
1953,SANGAMON,59.0
1953,SCOTT,54.0
1952,DE WITT,61.0
1952,LOGAN,66.0
1952,MACON,57.0
1952,MARSHALL,65.0
1952,MASON,56.0
1952,MCLEAN,63.0
1952,MENARD,55.0
1952,PEORIA,64.0
1952,STARK,67.0
1952,TAZEWELL,67.0
1952,WOODFORD,63.0
1952,CHAMPAIGN,62.0
1952,FORD,53.0
1952,IROQUOIS,52.0
1952,KANKAKEE,55.0
1952,LIVINGSTON,55.0
1952,PIATT,68.0
1952,VERMILION,60.0
1952,CLARK,47.0
1952,CLAY,29.0
1952,COLES,52.0
1952,CRAWFORD,46.0
1952,CUMBERLAND,44.0
1952,DOUGLAS,60.0
1952,EDGAR,55.0
1952,EFFINGHAM,44.0
1952,FAYETTE,46.0
1952,JASPER,34.0
1952,LAWRENCE,39.0
1952,MARION,34.0
1952,MOULTRIE,55.0
1952,RICHLAND,35.0
1952,SHELBY,53.0
1952,BOONE,77.0
1952,COOK,54.0
1952,DE KALB,75.0
1952,DU PAGE,66.0
1952,GRUNDY,57.0
1952,KANE,70.0
1952,KENDALL,69.0
1952,LA SALLE,66.0
1952,LAKE,67.0
1952,MCHENRY,67.0
1952,WILL,53.0
1952,BUREAU,71.0
1952,CARROLL,82.0
1952,HENRY,70.0
1952,JO DAVIESS,74.0
1952,LEE,74.0
1952,MERCER,69.0
1952,OGLE,78.0
1952,PUTNAM,66.0
1952,ROCK ISLAND,70.0
1952,STEPHENSON,76.0
1952,WHITESIDE,74.0
1952,WINNEBAGO,74.0
1952,EDWARDS,37.0
1952,FRANKLIN,29.0
1952,GALLATIN,31.0
1952,HAMILTON,33.0
1952,HARDIN,22.0
1952,JEFFERSON,30.0
1952,MASSAC,28.0
1952,POPE,26.0
1952,SALINE,33.0
1952,WABASH,42.0
1952,WAYNE,32.0
1952,WHITE,38.0
1952,ALEXANDER,31.0
1952,CLINTON,40.0
1952,JACKSON,34.0
1952,JOHNSON,19.0
1952,MONROE,39.0
1952,PERRY,34.0
1952,PULASKI,26.0
1952,RANDOLPH,38.0
1952,ST CLAIR,43.0
1952,UNION,29.0
1952,WASHINGTON,32.0
1952,WILLIAMSON,29.0
1952,ADAMS,59.0
1952,BROWN,50.0
1952,FULTON,63.0
1952,HANCOCK,58.0
1952,HENDERSON,63.0
1952,KNOX,68.0
1952,MCDONOUGH,61.0
1952,SCHUYLER,62.0
1952,WARREN,66.0
1952,BOND,44.0
1952,CALHOUN,56.0
1952,CASS,63.0
1952,CHRISTIAN,60.0
1952,GREENE,51.0
1952,JERSEY,57.0
1952,MACOUPIN,54.0
1952,MADISON,50.0
1952,MONTGOMERY,57.0
1952,MORGAN,61.0
1952,PIKE,55.0
1952,SANGAMON,57.0
1952,SCOTT,49.0
1951,DE WITT,59.0
1951,LOGAN,70.0
1951,MACON,61.0
1951,MARSHALL,59.0
1951,MASON,52.0
1951,MCLEAN,58.0
1951,MENARD,55.0
1951,PEORIA,65.0
1951,STARK,58.0
1951,TAZEWELL,63.0
1951,WOODFORD,60.0
1951,CHAMPAIGN,58.0
1951,FORD,56.0
1951,IROQUOIS,50.0
1951,KANKAKEE,55.0
1951,LIVINGSTON,51.0
1951,PIATT,63.0
1951,VERMILION,56.0
1951,CLARK,50.0
1951,CLAY,40.0
1951,COLES,50.0
1951,CRAWFORD,50.0
1951,CUMBERLAND,49.0
1951,DOUGLAS,56.0
1951,EDGAR,54.0
1951,EFFINGHAM,44.0
1951,FAYETTE,41.0
1951,JASPER,51.0
1951,LAWRENCE,43.0
1951,MARION,41.0
1951,MOULTRIE,56.0
1951,RICHLAND,41.0
1951,SHELBY,51.0
1951,BOONE,57.0
1951,COOK,49.0
1951,DE KALB,63.0
1951,DU PAGE,56.0
1951,GRUNDY,52.0
1951,KANE,60.0
1951,KENDALL,59.0
1951,LA SALLE,59.0
1951,LAKE,50.0
1951,MCHENRY,56.0
1951,WILL,54.0
1951,BUREAU,62.0
1951,CARROLL,66.0
1951,HENRY,56.0
1951,JO DAVIESS,58.0
1951,LEE,63.0
1951,MERCER,54.0
1951,OGLE,65.0
1951,PUTNAM,61.0
1951,ROCK ISLAND,56.0
1951,STEPHENSON,62.0
1951,WHITESIDE,60.0
1951,WINNEBAGO,60.0
1951,EDWARDS,50.0
1951,FRANKLIN,35.0
1951,GALLATIN,40.0
1951,HAMILTON,33.0
1951,HARDIN,29.0
1951,JEFFERSON,38.0
1951,MASSAC,38.0
1951,POPE,28.0
1951,SALINE,30.0
1951,WABASH,52.0
1951,WAYNE,43.0
1951,WHITE,45.0
1951,ALEXANDER,33.0
1951,CLINTON,42.0
1951,JACKSON,34.0
1951,JOHNSON,25.0
1951,MONROE,47.0
1951,PERRY,37.0
1951,PULASKI,26.0
1951,RANDOLPH,42.0
1951,ST CLAIR,48.0
1951,UNION,32.0
1951,WASHINGTON,40.0
1951,WILLIAMSON,30.0
1951,ADAMS,60.0
1951,BROWN,58.0
1951,FULTON,56.0
1951,HANCOCK,58.0
1951,HENDERSON,58.0
1951,KNOX,64.0
1951,MCDONOUGH,60.0
1951,SCHUYLER,55.0
1951,WARREN,60.0
1951,BOND,47.0
1951,CALHOUN,50.0
1951,CASS,53.0
1951,CHRISTIAN,59.0
1951,GREENE,62.0
1951,JERSEY,49.0
1951,MACOUPIN,57.0
1951,MADISON,48.0
1951,MONTGOMERY,55.0
1951,MORGAN,60.0
1951,PIKE,60.0
1951,SANGAMON,56.0
1951,SCOTT,51.0
1950,DE WITT,48.0
1950,LOGAN,62.0
1950,MACON,53.0
1950,MARSHALL,55.0
1950,MASON,45.0
1950,MCLEAN,51.0
1950,MENARD,57.0
1950,PEORIA,54.0
1950,STARK,58.0
1950,TAZEWELL,53.0
1950,WOODFORD,52.0
1950,CHAMPAIGN,52.0
1950,FORD,52.0
1950,IROQUOIS,49.0
1950,KANKAKEE,47.0
1950,LIVINGSTON,50.0
1950,PIATT,64.0
1950,VERMILION,50.0
1950,CLARK,37.0
1950,CLAY,39.0
1950,COLES,49.0
1950,CRAWFORD,43.0
1950,CUMBERLAND,37.0
1950,DOUGLAS,51.0
1950,EDGAR,44.0
1950,EFFINGHAM,42.0
1950,FAYETTE,33.0
1950,JASPER,42.0
1950,LAWRENCE,39.0
1950,MARION,32.0
1950,MOULTRIE,51.0
1950,RICHLAND,33.0
1950,SHELBY,47.0
1950,BOONE,55.0
1950,COOK,46.0
1950,DE KALB,58.0
1950,DU PAGE,54.0
1950,GRUNDY,48.0
1950,KANE,56.0
1950,KENDALL,49.0
1950,LA SALLE,54.0
1950,LAKE,53.0
1950,MCHENRY,52.0
1950,WILL,46.0
1950,BUREAU,58.0
1950,CARROLL,62.0
1950,HENRY,59.0
1950,JO DAVIESS,53.0
1950,LEE,58.0
1950,MERCER,58.0
1950,OGLE,59.0
1950,PUTNAM,55.0
1950,ROCK ISLAND,55.0
1950,STEPHENSON,54.0
1950,WHITESIDE,59.0
1950,WINNEBAGO,54.0
1950,EDWARDS,43.0
1950,FRANKLIN,34.0
1950,GALLATIN,44.0
1950,HAMILTON,43.0
1950,HARDIN,37.0
1950,JEFFERSON,35.0
1950,MASSAC,37.0
1950,POPE,39.0
1950,SALINE,45.0
1950,WABASH,48.0
1950,WAYNE,38.0
1950,WHITE,40.0
1950,ALEXANDER,28.0
1950,CLINTON,39.0
1950,JACKSON,33.0
1950,JOHNSON,29.0
1950,MONROE,45.0
1950,PERRY,33.0
1950,PULASKI,31.0
1950,RANDOLPH,37.0
1950,ST CLAIR,47.0
1950,UNION,35.0
1950,WASHINGTON,36.0
1950,WILLIAMSON,31.0
1950,ADAMS,55.0
1950,BROWN,53.0
1950,FULTON,55.0
1950,HANCOCK,57.0
1950,HENDERSON,57.0
1950,KNOX,56.0
1950,MCDONOUGH,59.0
1950,SCHUYLER,53.0
1950,WARREN,59.0
1950,BOND,45.0
1950,CALHOUN,52.0
1950,CASS,57.0
1950,CHRISTIAN,60.0
1950,GREENE,53.0
1950,JERSEY,49.0
1950,MACOUPIN,51.0
1950,MADISON,48.0
1950,MONTGOMERY,53.0
1950,MORGAN,58.0
1950,PIKE,54.0
1950,SANGAMON,58.0
1950,SCOTT,52.0
1949,DE WITT,59.0
1949,LOGAN,66.0
1949,MACON,60.0
1949,MARSHALL,56.0
1949,MASON,49.0
1949,MCLEAN,59.0
1949,MENARD,60.0
1949,PEORIA,53.0
1949,STARK,58.0
1949,TAZEWELL,60.0
1949,WOODFORD,62.0
1949,CHAMPAIGN,60.0
1949,FORD,53.0
1949,IROQUOIS,50.0
1949,KANKAKEE,52.0
1949,LIVINGSTON,54.0
1949,PIATT,64.0
1949,VERMILION,53.0
1949,CLARK,45.0
1949,CLAY,31.0
1949,COLES,54.0
1949,CRAWFORD,41.0
1949,CUMBERLAND,42.0
1949,DOUGLAS,61.0
1949,EDGAR,60.0
1949,EFFINGHAM,40.0
1949,FAYETTE,37.0
1949,JASPER,40.0
1949,LAWRENCE,37.0
1949,MARION,35.0
1949,MOULTRIE,58.0
1949,RICHLAND,37.0
1949,SHELBY,49.0
1949,BOONE,64.0
1949,COOK,48.0
1949,DE KALB,64.0
1949,DU PAGE,52.0
1949,GRUNDY,52.0
1949,KANE,63.0
1949,KENDALL,57.0
1949,LA SALLE,57.0
1949,LAKE,53.0
1949,MCHENRY,63.0
1949,WILL,49.0
1949,BUREAU,62.0
1949,CARROLL,68.0
1949,HENRY,62.0
1949,JO DAVIESS,67.0
1949,LEE,63.0
1949,MERCER,57.0
1949,OGLE,63.0
1949,PUTNAM,58.0
1949,ROCK ISLAND,59.0
1949,STEPHENSON,68.0
1949,WHITESIDE,65.0
1949,WINNEBAGO,62.0
1949,EDWARDS,46.0
1949,FRANKLIN,30.0
1949,GALLATIN,39.0
1949,HAMILTON,30.0
1949,HARDIN,35.0
1949,JEFFERSON,32.0
1949,MASSAC,39.0
1949,POPE,36.0
1949,SALINE,36.0
1949,WABASH,45.0
1949,WAYNE,32.0
1949,WHITE,39.0
1949,ALEXANDER,32.0
1949,CLINTON,42.0
1949,JACKSON,39.0
1949,JOHNSON,28.0
1949,MONROE,47.0
1949,PERRY,34.0
1949,PULASKI,32.0
1949,RANDOLPH,44.0
1949,ST CLAIR,48.0
1949,UNION,36.0
1949,WASHINGTON,39.0
1949,WILLIAMSON,27.0
1949,ADAMS,54.0
1949,BROWN,52.0
1949,FULTON,55.0
1949,HANCOCK,53.0
1949,HENDERSON,53.0
1949,KNOX,55.0
1949,MCDONOUGH,57.0
1949,SCHUYLER,53.0
1949,WARREN,57.0
1949,BOND,40.0
1949,CALHOUN,46.0
1949,CASS,58.0
1949,CHRISTIAN,58.0
1949,GREENE,51.0
1949,JERSEY,48.0
1949,MACOUPIN,48.0
1949,MADISON,43.0
1949,MONTGOMERY,50.0
1949,MORGAN,58.0
1949,PIKE,50.0
1949,SANGAMON,57.0
1949,SCOTT,55.0
1948,DE WITT,66.0
1948,LOGAN,70.0
1948,MACON,69.0
1948,MARSHALL,69.0
1948,MASON,51.0
1948,MCLEAN,65.0
1948,MENARD,64.0
1948,PEORIA,71.0
1948,STARK,69.0
1948,TAZEWELL,71.0
1948,WOODFORD,70.0
1948,CHAMPAIGN,68.0
1948,FORD,56.0
1948,IROQUOIS,53.0
1948,KANKAKEE,55.0
1948,LIVINGSTON,56.0
1948,PIATT,68.0
1948,VERMILION,63.0
1948,CLARK,53.0
1948,CLAY,48.0
1948,COLES,67.0
1948,CRAWFORD,52.0
1948,CUMBERLAND,54.0
1948,DOUGLAS,67.0
1948,EDGAR,64.0
1948,EFFINGHAM,49.0
1948,FAYETTE,49.0
1948,JASPER,52.0
1948,LAWRENCE,45.0
1948,MARION,42.0
1948,MOULTRIE,64.0
1948,RICHLAND,46.0
1948,SHELBY,63.0
1948,BOONE,63.0
1948,COOK,50.0
1948,DE KALB,69.0
1948,DU PAGE,58.0
1948,GRUNDY,53.0
1948,KANE,64.0
1948,KENDALL,71.0
1948,LA SALLE,65.0
1948,LAKE,45.0
1948,MCHENRY,49.0
1948,WILL,52.0
1948,BUREAU,66.0
1948,CARROLL,66.0
1948,HENRY,66.0
1948,JO DAVIESS,64.0
1948,LEE,64.0
1948,MERCER,64.0
1948,OGLE,68.0
1948,PUTNAM,66.0
1948,ROCK ISLAND,67.0
1948,STEPHENSON,65.0
1948,WHITESIDE,67.0
1948,WINNEBAGO,63.0
1948,EDWARDS,51.0
1948,FRANKLIN,38.0
1948,GALLATIN,50.0
1948,HAMILTON,44.0
1948,HARDIN,47.0
1948,JEFFERSON,39.0
1948,MASSAC,44.0
1948,POPE,45.0
1948,SALINE,48.0
1948,WABASH,55.0
1948,WAYNE,39.0
1948,WHITE,52.0
1948,ALEXANDER,37.0
1948,CLINTON,52.0
1948,JACKSON,45.0
1948,JOHNSON,40.0
1948,MONROE,48.0
1948,PERRY,38.0
1948,PULASKI,37.0
1948,RANDOLPH,46.0
1948,ST CLAIR,59.0
1948,UNION,38.0
1948,WASHINGTON,46.0
1948,WILLIAMSON,36.0
1948,ADAMS,69.0
1948,BROWN,65.0
1948,FULTON,72.0
1948,HANCOCK,71.0
1948,HENDERSON,63.0
1948,KNOX,66.0
1948,MCDONOUGH,67.0
1948,SCHUYLER,70.0
1948,WARREN,65.0
1948,BOND,52.0
1948,CALHOUN,60.0
1948,CASS,64.0
1948,CHRISTIAN,68.0
1948,GREENE,63.0
1948,JERSEY,60.0
1948,MACOUPIN,62.0
1948,MADISON,58.0
1948,MONTGOMERY,64.0
1948,MORGAN,66.0
1948,PIKE,64.0
1948,SANGAMON,64.0
1948,SCOTT,60.0
1947,DE WITT,40.0
1947,LOGAN,39.0
1947,MACON,38.0
1947,MARSHALL,38.0
1947,MASON,27.0
1947,MCLEAN,41.0
1947,MENARD,37.0
1947,PEORIA,39.0
1947,STARK,47.0
1947,TAZEWELL,44.0
1947,WOODFORD,43.0
1947,CHAMPAIGN,39.0
1947,FORD,39.0
1947,IROQUOIS,45.0
1947,KANKAKEE,42.0
1947,LIVINGSTON,38.0
1947,PIATT,40.0
1947,VERMILION,44.0
1947,CLARK,35.0
1947,CLAY,29.0
1947,COLES,36.0
1947,CRAWFORD,37.0
1947,CUMBERLAND,32.0
1947,DOUGLAS,38.0
1947,EDGAR,38.0
1947,EFFINGHAM,32.0
1947,FAYETTE,25.0
1947,JASPER,38.0
1947,LAWRENCE,38.0
1947,MARION,26.0
1947,MOULTRIE,33.0
1947,RICHLAND,32.0
1947,SHELBY,30.0
1947,BOONE,51.0
1947,COOK,43.0
1947,DE KALB,52.0
1947,DU PAGE,47.0
1947,GRUNDY,38.0
1947,KANE,50.0
1947,KENDALL,39.0
1947,LA SALLE,41.0
1947,LAKE,41.0
1947,MCHENRY,41.0
1947,WILL,44.0
1947,BUREAU,50.0
1947,CARROLL,51.0
1947,HENRY,45.0
1947,JO DAVIESS,45.0
1947,LEE,51.0
1947,MERCER,42.0
1947,OGLE,51.0
1947,PUTNAM,47.0
1947,ROCK ISLAND,51.0
1947,STEPHENSON,52.0
1947,WHITESIDE,52.0
1947,WINNEBAGO,49.0
1947,EDWARDS,39.0
1947,FRANKLIN,25.0
1947,GALLATIN,37.0
1947,HAMILTON,29.0
1947,HARDIN,28.0
1947,JEFFERSON,25.0
1947,MASSAC,30.0
1947,POPE,28.0
1947,SALINE,35.0
1947,WABASH,44.0
1947,WAYNE,31.0
1947,WHITE,35.0
1947,ALEXANDER,26.0
1947,CLINTON,27.0
1947,JACKSON,27.0
1947,JOHNSON,26.0
1947,MONROE,32.0
1947,PERRY,21.0
1947,PULASKI,27.0
1947,RANDOLPH,26.0
1947,ST CLAIR,31.0
1947,UNION,26.0
1947,WASHINGTON,25.0
1947,WILLIAMSON,26.0
1947,ADAMS,23.0
1947,BROWN,24.0
1947,FULTON,35.0
1947,HANCOCK,27.0
1947,HENDERSON,42.0
1947,KNOX,38.0
1947,MCDONOUGH,37.0
1947,SCHUYLER,27.0
1947,WARREN,42.0
1947,BOND,26.0
1947,CALHOUN,36.0
1947,CASS,42.0
1947,CHRISTIAN,37.0
1947,GREENE,36.0
1947,JERSEY,33.0
1947,MACOUPIN,32.0
1947,MADISON,32.0
1947,MONTGOMERY,34.0
1947,MORGAN,38.0
1947,PIKE,29.0
1947,SANGAMON,40.0
1947,SCOTT,32.0
1946,DE WITT,56.0
1946,LOGAN,60.0
1946,MACON,58.0
1946,MARSHALL,57.0
1946,MASON,48.0
1946,MCLEAN,60.0
1946,MENARD,62.0
1946,PEORIA,57.0
1946,STARK,57.0
1946,TAZEWELL,54.0
1946,WOODFORD,62.0
1946,CHAMPAIGN,63.0
1946,FORD,55.0
1946,IROQUOIS,53.0
1946,KANKAKEE,50.0
1946,LIVINGSTON,54.0
1946,PIATT,63.0
1946,VERMILION,56.0
1946,CLARK,49.0
1946,CLAY,38.0
1946,COLES,58.0
1946,CRAWFORD,47.0
1946,CUMBERLAND,47.0
1946,DOUGLAS,63.0
1946,EDGAR,58.0
1946,EFFINGHAM,43.0
1946,FAYETTE,44.0
1946,JASPER,47.0
1946,LAWRENCE,46.0
1946,MARION,37.0
1946,MOULTRIE,55.0
1946,RICHLAND,42.0
1946,SHELBY,54.0
1946,BOONE,53.0
1946,COOK,44.0
1946,DE KALB,62.0
1946,DU PAGE,48.0
1946,GRUNDY,52.0
1946,KANE,58.0
1946,KENDALL,57.0
1946,LA SALLE,60.0
1946,LAKE,42.0
1946,MCHENRY,46.0
1946,WILL,50.0
1946,BUREAU,62.0
1946,CARROLL,65.0
1946,HENRY,61.0
1946,JO DAVIESS,61.0
1946,LEE,62.0
1946,MERCER,64.0
1946,OGLE,59.0
1946,PUTNAM,60.0
1946,ROCK ISLAND,65.0
1946,STEPHENSON,63.0
1946,WHITESIDE,67.0
1946,WINNEBAGO,59.0
1946,EDWARDS,45.0
1946,FRANKLIN,37.0
1946,GALLATIN,47.0
1946,HAMILTON,36.0
1946,HARDIN,37.0
1946,JEFFERSON,37.0
1946,MASSAC,37.0
1946,POPE,37.0
1946,SALINE,43.0
1946,WABASH,56.0
1946,WAYNE,36.0
1946,WHITE,44.0
1946,ALEXANDER,33.0
1946,CLINTON,47.0
1946,JACKSON,45.0
1946,JOHNSON,32.0
1946,MONROE,49.0
1946,PERRY,37.0
1946,PULASKI,33.0
1946,RANDOLPH,46.0
1946,ST CLAIR,52.0
1946,UNION,34.0
1946,WASHINGTON,36.0
1946,WILLIAMSON,37.0
1946,ADAMS,60.0
1946,BROWN,55.0
1946,FULTON,62.0
1946,HANCOCK,64.0
1946,HENDERSON,60.0
1946,KNOX,59.0
1946,MCDONOUGH,64.0
1946,SCHUYLER,58.0
1946,WARREN,64.0
1946,BOND,47.0
1946,CALHOUN,61.0
1946,CASS,64.0
1946,CHRISTIAN,64.0
1946,GREENE,58.0
1946,JERSEY,59.0
1946,MACOUPIN,57.0
1946,MADISON,51.0
1946,MONTGOMERY,53.0
1946,MORGAN,64.0
1946,PIKE,61.0
1946,SANGAMON,60.0
1946,SCOTT,59.0
1945,DE WITT,51.0
1945,LOGAN,51.0
1945,MACON,50.0
1945,MARSHALL,47.0
1945,MASON,35.0
1945,MCLEAN,53.0
1945,MENARD,45.0
1945,PEORIA,45.0
1945,STARK,49.0
1945,TAZEWELL,52.0
1945,WOODFORD,51.0
1945,CHAMPAIGN,52.0
1945,FORD,48.0
1945,IROQUOIS,47.0
1945,KANKAKEE,47.0
1945,LIVINGSTON,45.0
1945,PIATT,54.0
1945,VERMILION,47.0
1945,CLARK,38.0
1945,CLAY,28.0
1945,COLES,44.0
1945,CRAWFORD,35.0
1945,CUMBERLAND,33.0
1945,DOUGLAS,52.0
1945,EDGAR,48.0
1945,EFFINGHAM,25.0
1945,FAYETTE,28.0
1945,JASPER,31.0
1945,LAWRENCE,31.0
1945,MARION,27.0
1945,MOULTRIE,45.0
1945,RICHLAND,31.0
1945,SHELBY,39.0
1945,BOONE,50.0
1945,COOK,48.0
1945,DE KALB,56.0
1945,DU PAGE,49.0
1945,GRUNDY,49.0
1945,KANE,57.0
1945,KENDALL,50.0
1945,LA SALLE,49.0
1945,LAKE,48.0
1945,MCHENRY,52.0
1945,WILL,46.0
1945,BUREAU,52.0
1945,CARROLL,54.0
1945,HENRY,53.0
1945,JO DAVIESS,47.0
1945,LEE,56.0
1945,MERCER,45.0
1945,OGLE,56.0
1945,PUTNAM,52.0
1945,ROCK ISLAND,54.0
1945,STEPHENSON,56.0
1945,WHITESIDE,59.0
1945,WINNEBAGO,51.0
1945,EDWARDS,39.0
1945,FRANKLIN,29.0
1945,GALLATIN,40.0
1945,HAMILTON,27.0
1945,HARDIN,30.0
1945,JEFFERSON,27.0
1945,MASSAC,39.0
1945,POPE,37.0
1945,SALINE,37.0
1945,WABASH,40.0
1945,WAYNE,27.0
1945,WHITE,37.0
1945,ALEXANDER,38.0
1945,CLINTON,20.0
1945,JACKSON,39.0
1945,JOHNSON,29.0
1945,MONROE,39.0
1945,PERRY,25.0
1945,PULASKI,34.0
1945,RANDOLPH,37.0
1945,ST CLAIR,33.0
1945,UNION,29.0
1945,WASHINGTON,23.0
1945,WILLIAMSON,30.0
1945,ADAMS,37.0
1945,BROWN,35.0
1945,FULTON,41.0
1945,HANCOCK,38.0
1945,HENDERSON,45.0
1945,KNOX,46.0
1945,MCDONOUGH,39.0
1945,SCHUYLER,35.0
1945,WARREN,50.0
1945,BOND,28.0
1945,CALHOUN,46.0
1945,CASS,47.0
1945,CHRISTIAN,53.0
1945,GREENE,42.0
1945,JERSEY,41.0
1945,MACOUPIN,37.0
1945,MADISON,34.0
1945,MONTGOMERY,34.0
1945,MORGAN,49.0
1945,PIKE,40.0
1945,SANGAMON,48.0
1945,SCOTT,48.0
1944,DE WITT,41.0
1944,LOGAN,39.0
1944,MACON,36.0
1944,MARSHALL,53.0
1944,MASON,36.0
1944,MCLEAN,52.0
1944,MENARD,35.0
1944,PEORIA,48.0
1944,STARK,60.0
1944,TAZEWELL,48.0
1944,WOODFORD,56.0
1944,CHAMPAIGN,52.0
1944,FORD,51.0
1944,IROQUOIS,42.0
1944,KANKAKEE,45.0
1944,LIVINGSTON,50.0
1944,PIATT,44.0
1944,VERMILION,45.0
1944,CLARK,40.0
1944,CLAY,16.0
1944,COLES,45.0
1944,CRAWFORD,34.0
1944,CUMBERLAND,34.0
1944,DOUGLAS,52.0
1944,EDGAR,51.0
1944,EFFINGHAM,25.0
1944,FAYETTE,24.0
1944,JASPER,25.0
1944,LAWRENCE,23.0
1944,MARION,17.0
1944,MOULTRIE,45.0
1944,RICHLAND,12.0
1944,SHELBY,37.0
1944,BOONE,60.0
1944,COOK,41.0
1944,DE KALB,56.0
